"product_id";"protein";"fat";"carbohydrates";"energy"
"20133";5.95;0.56;80.18;364.00
"20134";1.79;0.20;24.01;108.00
"20135";13.51;2.68;73.10;362.00
"20136";5.82;1.50;31.51;159.00
"20137";4.40;1.92;21.30;120.00
"20138";14.54;2.13;70.58;337.00
"20139";5.71;0.83;27.60;132.00
"20140";14.57;2.43;70.19;338.00
"20141";5.50;0.85;26.44;127.00
"20142";13.30;2.38;73.13;367.00
"20143";3.87;0.65;19.86;101.00
"20310";4.54;2.07;25.16;138.00
"20314";9.42;4.74;74.26;365.00
"20315";8.75;5.09;73.89;364.00
"20316";6.93;3.86;76.85;361.00
"20317";8.46;3.69;76.59;363.00
"20320";8.12;3.59;76.89;362.00
"20321";5.80;0.93;30.59;157.00
"20322";7.11;1.75;79.45;370.00
"20323";8.28;3.40;70.28;334.00
"20324";8.41;2.85;73.43;348.00
"20325";8.41;1.72;74.79;355.00
"20330";1.48;0.88;14.26;72.00
"20345";2.69;0.28;28.17;130.00
"20381";10.33;0.98;76.31;364.00
"20409";14.16;4.44;71.27;384.00
"20410";4.54;2.07;25.16;138.00
"20420";13.04;1.51;74.67;371.00
"20421";5.80;0.93;30.86;158.00
"20422";7.11;1.75;79.45;370.00
"20444";7.13;0.66;79.95;365.00
"20445";2.69;0.28;28.17;130.00
"20446";7.51;1.03;80.89;374.00
"20447";2.91;0.37;26.05;123.00
"20450";6.61;0.58;79.34;360.00
"20451";2.38;0.21;28.59;130.00
"20452";6.50;0.52;79.15;358.00
"20453";2.36;0.19;28.73;130.00
"20466";12.68;1.05;72.83;360.00
"20481";10.33;0.98;76.31;364.00
"20510";4.54;2.07;25.16;138.00
"20521";5.80;0.93;30.59;157.00
"20522";7.11;1.75;79.45;370.00
"20523";8.86;0.21;30.88;164.00
"20545";2.69;0.28;28.17;130.00
"20581";10.33;0.98;76.31;364.00
"20622";21.78;2.23;65.65;374.00
"20623";8.89;1.43;77.32;367.00
"20624";8.89;1.43;77.32;367.00
"20628";9.71;1.48;76.22;366.00
"20629";9.71;1.48;76.22;366.00
"20630";9.71;1.48;76.22;366.00
"20634";11.50;1.45;73.81;363.00
"20635";11.50;1.45;73.81;363.00
"20636";11.50;1.45;73.81;363.00
"20640";13.07;1.38;72.20;362.00
"20641";13.07;1.38;72.20;362.00
"20645";15.33;1.41;69.88;362.00
"20646";15.33;1.41;69.88;362.00
"20647";10.75;4.25;75.12;382.00
"20648";8.43;3.34;76.64;359.00
"20649";9.61;1.95;74.48;332.00
"20650";9.53;1.24;76.85;357.00
"20651";3.09;0.85;31.33;147.00
"20652";5.67;1.48;30.87;156.00
"20653";13.20;2.55;73.30;361.00
"20654";3.46;1.67;32.20;138.00
"20655";3.23;2.07;31.11;152.00
"20656";4.21;1.70;40.75;200.00
"20657";3.20;1.00;38.05;179.00
"21003";11.33;20.73;19.06;305.00
"21004";10.64;14.08;16.37;233.00
"21005";11.13;20.77;21.05;312.00
"21007";12.01;17.48;24.44;301.00
"21008";11.85;16.30;38.75;342.00
"21009";9.67;24.42;29.99;371.00
"21010";11.93;14.93;30.56;300.00
"21012";12.92;16.40;22.50;289.00
"21013";12.45;14.95;18.98;261.00
"21014";12.09;21.78;15.90;308.00
"21018";13.84;16.18;2.08;212.00
"21020";13.28;20.67;25.28;338.00
"21021";13.64;9.66;21.67;228.00
"21022";13.38;18.10;17.44;286.00
"21024";6.00;17.74;41.21;340.00
"21026";2.58;17.04;28.88;272.00
"21028";4.24;4.86;26.36;163.00
"21032";4.71;5.98;31.81;196.00
"21033";3.57;5.46;30.17;180.00
"21034";4.09;5.13;29.18;175.00
"21059";7.84;18.90;27.99;308.00
"21060";6.48;6.22;32.92;206.00
"21061";7.35;6.05;31.23;205.00
"21063";11.52;7.47;19.52;191.00
"21064";7.03;6.80;23.37;180.00
"21078";4.32;21.50;34.91;343.00
"21080";6.21;12.48;21.39;219.00
"21082";8.86;12.70;19.85;226.00
"21089";16.51;14.72;28.03;308.00
"21090";13.49;12.90;25.46;270.00
"21091";13.06;11.50;24.97;254.00
"21094";16.24;16.18;17.97;282.00
"21096";17.29;15.97;24.07;310.00
"21102";16.28;11.19;20.89;250.00
"21105";10.29;12.45;26.69;257.00
"21106";11.26;14.64;26.39;279.00
"21107";16.52;12.01;31.50;297.00
"21108";13.30;10.18;29.57;263.00
"21121";15.17;10.30;22.21;244.00
"21124";10.52;10.04;20.43;213.00
"21125";12.17;2.73;20.34;156.00
"21126";12.33;12.04;15.95;218.00
"21127";0.95;9.91;14.89;153.00
"21129";6.16;13.25;40.21;296.00
"21130";3.86;25.23;43.58;411.00
"21138";3.43;14.73;41.44;312.00
"21139";1.65;2.82;14.65;89.00
"21141";3.19;8.74;19.03;168.00
"21142";7.08;18.92;42.82;370.00
"21143";21.40;11.20;10.39;228.00
"21144";3.00;18.50;30.51;301.00
"21145";13.89;8.81;27.10;243.00
"21146";13.63;9.33;27.35;248.00
"21147";12.08;7.51;29.27;233.00
"21148";12.14;8.19;28.84;238.00
"21149";10.39;10.04;26.99;240.00
"21150";10.91;2.37;22.54;155.00
"21151";10.91;2.37;22.54;155.00
"21152";10.66;2.42;20.36;146.00
"21153";10.66;2.42;20.36;146.00
"21154";10.84;3.15;21.35;157.00
"21155";9.12;2.31;22.42;147.00
"21156";9.12;2.53;22.91;151.00
"21157";9.77;8.45;26.01;219.00
"21158";9.77;8.45;26.01;219.00
"21159";12.29;5.34;21.49;183.00
"21160";12.29;5.34;21.49;183.00
"21161";10.06;6.41;26.66;205.00
"21162";10.06;6.41;26.66;205.00
"21202";15.68;11.60;22.14;256.00
"21207";9.12;2.31;22.42;147.00
"21209";9.12;2.53;22.91;151.00
"21210";12.17;2.73;20.34;155.00
"21211";10.84;3.15;21.35;157.00
"21213";10.52;10.04;20.43;214.00
"21214";12.33;12.04;15.95;221.00
"21224";10.36;12.28;29.02;268.00
"21225";12.37;8.78;32.91;260.00
"21226";11.28;14.43;25.14;276.00
"21227";12.63;11.75;28.78;271.00
"21228";12.92;10.09;30.28;264.00
"21229";15.92;20.36;14.93;307.00
"21230";10.94;13.59;27.40;276.00
"21232";11.26;14.64;26.39;282.00
"21233";12.97;11.79;27.81;263.00
"21234";14.10;11.55;22.17;244.00
"21235";14.59;14.22;19.95;258.00
"21237";11.82;14.96;20.08;257.00
"21238";3.41;15.47;42.58;323.00
"21239";12.63;10.60;16.82;213.00
"21240";14.87;11.60;14.20;221.00
"21241";12.62;8.75;28.45;243.00
"21242";13.06;11.50;24.97;256.00
"21243";16.52;14.20;11.71;241.00
"21244";13.78;8.10;21.55;214.00
"21245";14.73;5.00;18.88;179.00
"21246";16.46;22.55;14.31;326.00
"21247";3.73;14.10;39.73;301.00
"21248";3.49;2.60;23.62;132.00
"21249";3.23;12.48;38.70;280.00
"21250";14.85;10.55;26.76;261.00
"21251";14.57;14.81;23.71;286.00
"21252";10.74;12.84;18.55;233.00
"21253";11.19;15.33;16.70;250.00
"21254";13.94;15.66;13.74;252.00
"21255";14.47;17.06;13.52;266.00
"21256";18.20;15.25;20.49;292.00
"21258";10.29;12.45;26.69;260.00
"21259";12.14;14.69;26.22;286.00
"21260";8.86;12.70;19.85;229.00
"21261";9.25;9.75;20.23;206.00
"21262";13.30;6.35;19.69;189.00
"21263";11.81;12.10;17.22;225.00
"21264";7.35;6.05;31.23;209.00
"21265";7.03;6.80;23.37;183.00
"21266";9.84;6.42;20.51;179.00
"21267";9.13;7.27;20.32;183.00
"21268";4.32;21.50;34.91;350.00
"21269";6.21;12.48;21.39;223.00
"21270";6.69;9.17;15.10;170.00
"21271";11.93;10.89;31.22;271.00
"21272";11.73;12.56;29.93;280.00
"21273";15.29;14.10;28.64;303.00
"21274";12.86;11.38;31.55;280.00
"21275";11.97;14.21;30.49;298.00
"21276";10.90;10.72;25.62;243.00
"21277";10.80;8.97;33.24;257.00
"21278";10.76;9.83;33.48;265.00
"21279";12.33;15.10;28.18;298.00
"21280";11.25;11.18;31.86;273.00
"21281";11.52;12.10;31.89;283.00
"21282";10.33;11.10;25.72;244.00
"21283";11.53;9.25;32.74;260.00
"21284";11.97;11.86;30.04;275.00
"21285";10.27;10.21;26.69;240.00
"21286";12.29;15.66;26.26;295.00
"21287";13.39;9.54;31.50;265.00
"21288";13.59;10.50;31.01;273.00
"21289";12.12;11.35;23.10;243.00
"21290";12.63;10.22;30.10;263.00
"21291";12.93;10.81;29.03;265.00
"21292";16.23;16.99;22.85;309.00
"21293";11.98;10.42;33.42;275.00
"21294";10.85;11.25;32.85;276.00
"21295";13.37;12.80;34.22;306.00
"21296";12.23;12.63;32.11;291.00
"21297";11.47;13.07;31.79;291.00
"21298";11.34;10.95;26.01;248.00
"21299";11.39;9.69;33.33;266.00
"21300";10.81;10.54;33.17;271.00
"21301";12.85;13.95;31.20;302.00
"21302";11.74;11.91;31.98;282.00
"21303";11.49;12.58;31.84;287.00
"21304";11.02;10.90;25.38;244.00
"21305";10.77;17.73;22.04;291.00
"21306";8.41;17.76;31.25;318.00
"21307";12.03;13.19;26.19;272.00
"21309";15.79;19.81;15.09;302.00
"21319";2.48;16.30;28.56;271.00
"21321";6.00;5.84;38.27;228.00
"21327";12.03;13.19;26.19;272.00
"21328";8.41;17.76;31.25;312.00
"21329";10.77;17.73;22.04;283.00
"21333";4.24;4.86;26.36;162.00
"21334";3.19;3.95;28.09;158.00
"21335";3.58;4.89;33.36;188.00
"21336";4.14;5.91;30.05;186.00
"21338";4.02;6.46;26.82;177.00
"21339";3.97;5.66;25.55;165.00
"21340";11.10;15.63;22.97;277.00
"21341";10.16;19.37;17.50;285.00
"21344";15.50;16.09;18.79;282.00
"21345";16.96;16.22;14.43;262.00
"21350";12.79;11.57;21.01;234.00
"21355";10.43;13.21;27.97;273.00
"21356";11.08;8.46;30.95;240.00
"21357";13.64;9.66;21.67;228.00
"21358";12.66;21.06;24.52;333.00
"21359";12.59;17.83;17.28;274.00
"21360";13.45;18.77;22.26;304.00
"21361";9.62;25.40;27.20;376.00
"21362";11.27;22.26;19.28;311.00
"21363";7.56;15.23;29.48;285.00
"21364";7.81;12.50;37.55;294.00
"21365";4.05;8.06;46.08;272.00
"21376";10.28;3.14;3.64;81.00
"21377";8.82;6.30;6.08;122.00
"21378";4.14;3.64;4.20;61.00
"21379";1.03;0.19;4.30;20.00
"21380";2.73;1.30;20.72;105.00
"21381";2.47;1.13;17.67;90.00
"21382";12.47;7.62;31.08;243.00
"21383";12.09;21.78;15.90;308.00
"21384";13.73;25.45;23.00;376.00
"21385";10.35;15.78;24.79;283.00
"21386";6.00;17.74;41.21;349.00
"21387";2.80;19.30;29.37;302.00
"21388";7.02;17.95;53.38;403.00
"21389";13.94;15.66;13.74;252.00
"21390";11.34;12.37;17.33;226.00
"21393";12.17;13.30;22.69;259.00
"21395";16.24;16.18;17.97;282.00
"21396";16.96;16.22;14.43;272.00
"21397";13.69;15.80;17.73;268.00
"21398";15.21;14.40;19.72;269.00
"21399";15.50;15.63;12.62;253.00
"21400";11.94;14.10;21.53;261.00
"21401";19.22;13.95;17.25;271.00
"21410";12.98;16.97;22.64;295.00
"21411";15.95;14.07;22.99;282.00
"21412";4.02;6.46;26.82;182.00
"21413";3.97;5.66;25.55;169.00
"21415";6.00;23.71;40.95;401.00
"21416";0.98;11.18;14.12;161.00
"21417";19.20;13.01;19.31;271.00
"21418";19.61;11.20;18.52;253.00
"21419";7.50;17.05;43.55;358.00
"21420";0.91;8.64;15.65;144.00
"21421";20.25;15.42;13.66;274.00
"21422";17.67;21.74;21.18;351.00
"21424";14.17;28.01;18.79;384.00
"21425";26.89;4.56;0.00;149.00
"21426";26.30;7.66;0.11;175.00
"21427";22.78;9.31;0.01;175.00
"21428";28.65;10.49;1.76;216.00
"21429";10.96;36.61;22.54;464.00
"21430";27.25;4.82;0.25;153.00
"21431";25.90;7.43;0.00;170.00
"21432";22.41;9.96;0.00;179.00
"21433";28.67;12.13;2.97;236.00
"21434";21.94;13.11;6.28;231.00
"21435";22.30;14.22;5.39;239.00
"21436";18.90;17.73;8.46;269.00
"21437";21.70;18.90;9.93;297.00
"21438";21.24;16.55;8.47;268.00
"21439";20.62;17.73;7.96;274.00
"21440";17.17;22.14;10.30;309.00
"21441";20.80;23.00;11.66;337.00
"21442";28.98;4.52;0.00;157.00
"21443";26.51;7.14;0.04;170.00
"21444";13.96;32.32;21.54;433.00
"21445";24.31;9.66;0.85;188.00
"21446";28.94;9.42;2.90;212.00
"21456";21.67;16.47;9.83;274.00
"21457";20.44;19.14;9.84;293.00
"21458";19.14;20.99;11.20;310.00
"21459";20.40;22.48;13.52;338.00
"21461";17.19;8.05;19.87;220.00
"21462";15.38;11.76;22.61;257.00
"21463";3.36;1.01;15.86;84.00
"21464";27.93;4.54;0.00;153.00
"21465";26.24;7.41;0.00;172.00
"21466";23.21;9.41;0.24;178.00
"21467";28.77;10.20;2.13;215.00
"21468";14.11;29.22;19.56;398.00
"21469";23.51;12.44;6.03;230.00
"21470";21.13;16.92;7.59;267.00
"21471";19.23;18.07;8.68;274.00
"21472";21.14;20.09;11.19;310.00
"21473";13.48;11.68;29.86;279.00
"21474";12.80;8.60;31.78;256.00
"21475";12.96;9.91;26.47;247.00
"21476";13.92;11.71;29.46;279.00
"21477";12.46;10.11;31.15;265.00
"21478";13.22;12.86;28.67;283.00
"21479";11.74;10.68;27.93;255.00
"21480";11.41;10.80;28.05;255.00
"21482";11.06;12.94;30.36;282.00
"21483";13.36;17.71;27.00;321.00
"21484";11.50;12.35;30.62;280.00
"21485";14.01;17.61;29.00;331.00
"21486";9.25;9.75;20.23;206.00
"21487";13.30;6.35;19.69;189.00
"21488";15.05;15.25;24.04;294.00
"21490";17.34;4.57;16.78;182.00
"21491";14.13;16.17;32.66;333.00
"21492";13.88;19.05;25.35;328.00
"21493";12.77;18.52;25.30;319.00
"21494";11.08;11.20;31.84;273.00
"21495";11.03;12.03;31.17;277.00
"21496";13.95;16.90;28.70;323.00
"21497";11.92;13.50;29.39;287.00
"21498";11.08;13.85;29.56;287.00
"21505";11.91;11.07;28.80;263.00
"21506";16.83;16.13;17.43;282.00
"21507";18.53;16.60;15.35;285.00
"21508";11.72;13.93;26.36;278.00
"21509";3.86;25.23;43.58;417.00
"21510";13.69;15.80;17.73;268.00
"21511";12.23;11.63;30.00;274.00
"21512";12.23;11.63;30.00;274.00
"21517";11.48;15.10;23.22;275.00
"21518";13.77;10.31;18.43;222.00
"21519";11.10;15.63;22.97;277.00
"21520";12.20;12.88;44.48;343.00
"21521";0.86;0.14;15.05;65.00
"21522";11.93;14.93;30.56;304.00
"21523";11.48;15.10;23.22;275.00
"21524";13.77;10.31;18.43;222.00
"21525";12.20;12.88;44.48;343.00
"21526";16.28;11.19;20.89;249.00
"21527";15.17;10.30;22.21;242.00
"21600";12.72;7.91;31.31;247.00
"21601";14.62;9.27;28.08;254.00
"21602";12.78;8.62;31.24;254.00
"21603";14.35;9.82;28.30;259.00
"21604";12.63;7.83;32.24;250.00
"21605";13.26;9.07;30.58;257.00
"21610";17.64;13.93;12.50;246.00
"21611";15.67;12.90;22.86;270.00
"22247";3.38;2.46;11.52;82.00
"22401";5.05;1.01;15.24;90.00
"22402";5.89;1.96;17.99;113.00
"22522";4.37;2.38;12.70;90.00
"22528";6.50;8.80;17.70;176.00
"22529";7.25;11.39;22.05;220.00
"22535";8.90;8.60;30.40;235.00
"22537";9.16;15.00;24.69;270.00
"22899";2.48;1.45;13.64;77.00
"22900";3.24;3.41;13.26;97.00
"22901";13.50;7.23;47.00;307.00
"22902";11.76;11.52;30.76;274.00
"22903";14.38;13.13;24.69;274.00
"22904";5.80;3.47;13.10;107.00
"22905";4.41;5.53;7.85;99.00
"22906";5.11;11.85;19.21;204.00
"22908";8.73;10.24;9.27;164.00
"22910";6.54;5.33;13.84;130.00
"22911";7.53;7.10;6.10;118.00
"22912";4.37;4.11;11.45;100.00
"22914";2.22;0.71;13.94;71.00
"22915";6.81;2.23;13.50;101.00
"22916";6.63;4.42;14.39;124.00
"22917";7.26;9.61;30.84;239.00
"22918";7.07;6.30;34.01;221.00
"22919";5.98;5.99;13.96;134.00
"22928";8.73;11.94;38.95;298.00
"22953";9.94;8.18;28.49;227.00
"22954";10.44;4.51;28.54;197.00
"22955";5.95;6.97;31.77;214.00
"22956";6.87;6.04;14.18;139.00
"22957";6.97;3.89;16.32;128.00
"22958";5.65;1.56;22.46;126.00
"22959";13.86;4.82;70.12;379.00
"22960";4.89;8.28;23.93;190.00
"22961";9.32;10.23;30.68;252.00
"22962";10.28;6.53;32.52;230.00
"22963";10.49;7.70;32.28;240.00
"22969";5.85;3.68;10.88;100.00
"22970";5.60;6.41;17.28;149.00
"22971";1.96;9.40;16.18;157.00
"22972";13.19;4.42;18.74;168.00
"22973";8.57;12.02;26.96;250.00
"22974";12.02;17.31;16.09;268.00
"22975";14.36;15.42;16.24;261.00
"22976";4.52;2.61;17.31;111.00
"22977";7.28;4.92;15.36;135.00
"22978";14.62;13.58;14.86;240.00
"22998";10.64;1.04;76.08;356.00
"22999";2.65;3.45;23.54;136.00
"23000";21.39;4.97;0.00;130.00
"23001";20.49;14.06;0.00;214.00
"23002";25.40;18.57;0.00;276.00
"23003";20.69;13.27;0.00;208.00
"23004";26.21;16.75;0.00;263.00
"23005";20.11;15.18;0.00;223.00
"23006";24.60;20.36;0.00;289.00
"23007";20.28;14.19;0.00;215.00
"23008";25.18;19.22;0.00;281.00
"23030";21.41;4.66;0.00;133.00
"23031";28.79;5.71;0.00;174.00
"23032";21.96;3.24;0.00;123.00
"23033";29.24;3.91;0.00;160.00
"23034";20.51;6.36;0.00;145.00
"23035";26.07;7.68;0.00;181.00
"23036";20.93;5.79;0.00;142.00
"23037";20.39;6.12;0.00;143.00
"23038";26.07;8.11;0.00;184.00
"23039";21.13;5.51;0.00;140.00
"23040";26.66;6.94;0.00;176.00
"23041";18.75;11.33;0.00;182.00
"23042";24.70;13.59;0.00;228.00
"23043";19.38;9.22;0.00;166.00
"23044";25.29;11.52;0.00;212.00
"23045";20.74;6.85;0.00;150.00
"23046";26.88;8.13;0.00;188.00
"23047";20.98;5.21;0.00;137.00
"23048";26.61;5.32;0.00;162.00
"23049";21.24;6.59;0.00;150.00
"23050";27.22;8.30;0.00;191.00
"23051";22.15;3.83;0.00;129.00
"23052";28.01;5.17;0.00;166.00
"23053";20.54;6.22;0.00;144.00
"23054";26.22;7.20;0.00;177.00
"23055";21.69;4.00;0.00;129.00
"23056";29.08;4.84;0.00;168.00
"23057";20.67;5.88;0.00;141.00
"23058";26.30;7.66;0.12;182.00
"23059";18.99;10.52;0.00;176.00
"23060";24.93;12.79;0.00;222.00
"23061";20.93;5.89;0.00;143.00
"23062";27.12;6.78;0.00;177.00
"23063";21.59;5.53;0.00;142.00
"23064";27.52;7.10;0.00;182.00
"23065";26.45;6.43;0.33;172.00
"23066";19.38;10.70;0.29;175.00
"23067";20.14;8.99;0.00;161.00
"23068";19.68;10.02;0.05;169.00
"23069";30.95;12.22;0.00;234.00
"23070";32.10;10.24;0.00;221.00
"23071";31.41;11.43;0.00;228.00
"23072";20.87;7.67;0.00;152.00
"23073";21.10;5.89;0.00;137.00
"23074";20.96;6.95;0.00;146.00
"23075";27.97;11.47;0.00;215.00
"23076";27.88;9.77;0.00;199.00
"23077";27.94;10.79;0.00;209.00
"23078";21.31;8.29;0.00;160.00
"23079";21.28;6.47;0.00;143.00
"23080";21.29;7.56;0.00;153.00
"23081";31.32;8.30;0.00;200.00
"23082";31.71;7.02;0.00;190.00
"23083";31.48;7.78;0.00;196.00
"23084";33.55;6.94;0.00;197.00
"23085";32.96;5.44;0.00;181.00
"23086";33.31;6.34;0.00;190.00
"23087";21.36;4.60;0.00;127.00
"23088";21.22;3.53;0.00;117.00
"23089";21.30;4.17;0.00;123.00
"23090";32.41;6.82;0.00;191.00
"23091";32.29;6.34;0.00;186.00
"23092";32.49;7.14;0.00;194.00
"23093";21.75;4.48;0.16;128.00
"23094";21.90;3.99;0.21;124.00
"23095";21.64;4.81;0.12;130.00
"23096";30.91;10.91;0.00;222.00
"23097";32.01;9.66;0.00;215.00
"23098";31.35;10.41;0.00;219.00
"23099";26.70;20.49;0.00;291.00
"23100";27.97;10.57;0.00;207.00
"23101";27.18;14.55;0.00;240.00
"23102";19.17;13.26;0.00;196.00
"23103";19.15;13.93;0.00;202.00
"23104";19.20;12.27;0.00;187.00
"23105";26.18;13.54;0.21;227.00
"23106";26.10;14.41;0.40;236.00
"23107";26.30;12.25;0.00;215.00
"23108";18.99;11.64;0.36;182.00
"23109";18.85;12.40;0.53;189.00
"23110";19.20;10.50;0.09;172.00
"23111";21.17;5.33;0.07;133.00
"23112";21.72;4.44;0.00;127.00
"23113";24.63;15.29;0.00;236.00
"23114";24.47;15.87;0.00;241.00
"23115";24.86;14.41;0.00;229.00
"23116";28.23;18.00;0.00;275.00
"23117";27.60;19.30;0.00;284.00
"23118";29.18;16.05;0.00;261.00
"23119";32.07;10.18;0.00;220.00
"23120";32.21;10.74;0.00;225.00
"23121";31.86;9.34;0.00;211.00
"23122";21.13;4.79;0.00;128.00
"23123";21.19;5.18;0.00;131.00
"23124";21.05;4.20;0.00;122.00
"23125";25.48;22.58;0.00;305.00
"23126";25.26;24.05;0.00;317.00
"23127";25.81;20.38;0.00;287.00
"23128";17.48;18.33;0.00;235.00
"23129";17.22;19.03;0.00;240.00
"23130";17.87;17.28;0.00;227.00
"23131";31.03;8.92;0.00;204.00
"23132";30.93;9.25;0.00;207.00
"23133";31.18;8.41;0.00;200.00
"23134";27.69;20.55;0.00;296.00
"23135";27.16;21.56;0.00;303.00
"23136";28.47;19.03;0.00;285.00
"23137";18.97;14.32;0.00;205.00
"23138";18.87;14.99;0.00;210.00
"23139";19.10;13.33;0.00;196.00
"23140";24.98;19.64;0.00;277.00
"23141";24.95;20.35;0.00;283.00
"23142";25.03;18.57;0.00;267.00
"23143";18.86;16.35;0.00;223.00
"23144";18.86;16.85;0.00;227.00
"23145";18.86;15.60;0.00;216.00
"23146";27.12;13.64;0.00;231.00
"23147";27.03;12.29;0.00;219.00
"23148";27.30;11.97;0.00;217.00
"23149";28.98;8.48;0.00;192.00
"23150";21.22;9.04;0.00;166.00
"23151";20.93;9.97;0.00;173.00
"23152";21.65;7.64;0.00;155.00
"23153";21.99;7.54;0.00;156.00
"23154";21.62;8.29;0.00;161.00
"23155";22.55;6.41;0.00;148.00
"23156";27.40;12.43;0.00;221.00
"23157";27.03;13.44;0.00;229.00
"23158";27.96;10.91;0.00;210.00
"23159";28.21;11.68;0.00;218.00
"23160";27.87;13.01;0.00;229.00
"23161";28.72;9.68;0.00;202.00
"23162";29.99;12.69;0.00;234.00
"23163";21.17;8.82;0.00;164.00
"23164";29.56;13.72;0.00;242.00
"23165";20.89;9.76;0.00;171.00
"23166";30.64;11.16;0.00;223.00
"23167";21.61;7.41;0.00;153.00
"23168";27.68;19.01;0.00;282.00
"23169";18.74;14.53;0.19;206.00
"23170";27.03;20.28;0.00;291.00
"23171";18.47;15.26;0.17;212.00
"23172";28.65;17.10;0.00;268.00
"23173";19.14;13.44;0.23;198.00
"23174";28.11;10.37;0.00;206.00
"23175";21.85;7.41;0.00;154.00
"23176";27.39;11.75;0.00;215.00
"23177";21.44;8.50;0.00;162.00
"23178";29.18;8.31;0.00;191.00
"23179";22.46;5.78;0.00;142.00
"23180";28.36;20.57;0.00;299.00
"23181";19.11;17.91;0.46;239.00
"23182";27.75;21.72;0.00;306.00
"23183";18.72;19.36;0.64;252.00
"23184";29.28;18.84;0.00;287.00
"23185";19.71;15.73;0.20;221.00
"23186";22.71;24.70;0.00;313.00
"23187";23.19;23.47;0.00;304.00
"23188";22.90;24.20;0.00;309.00
"23189";23.53;23.61;0.00;307.00
"23190";23.36;21.85;0.00;290.00
"23191";23.47;22.91;0.00;300.00
"23192";18.13;20.31;0.00;255.00
"23193";17.92;20.96;0.00;260.00
"23194";18.44;19.34;0.00;248.00
"23195";22.92;23.52;0.00;303.00
"23196";24.83;19.25;0.00;273.00
"23197";23.69;21.81;0.00;291.00
"23198";24.30;21.66;0.00;292.00
"23199";23.92;22.98;0.00;303.00
"23200";24.85;19.68;0.00;277.00
"23201";18.85;18.73;0.00;244.00
"23202";18.39;19.95;0.00;253.00
"23213";19.55;16.90;0.00;230.00
"23214";29.36;14.20;0.00;245.00
"23215";28.90;15.30;0.00;253.00
"23216";30.06;12.54;0.00;233.00
"23217";20.38;11.71;0.00;187.00
"23218";20.06;12.78;0.00;195.00
"23219";20.87;10.11;0.00;174.00
"23220";25.07;14.53;0.62;240.00
"23221";27.06;20.47;0.00;292.00
"23222";26.46;21.62;0.00;300.00
"23223";27.95;18.75;0.00;281.00
"23224";17.98;17.59;0.35;232.00
"23225";17.69;18.44;0.35;238.00
"23226";18.43;16.31;0.36;222.00
"23227";24.85;19.02;0.00;271.00
"23228";23.89;21.10;0.00;285.00
"23229";26.29;15.90;0.00;248.00
"23230";19.26;16.71;0.12;228.00
"23231";18.69;18.43;0.20;241.00
"23232";20.12;14.14;0.00;208.00
"23233";24.23;29.21;0.00;360.00
"23234";23.34;30.95;0.00;372.00
"23235";25.56;26.59;0.00;341.00
"23236";16.15;28.42;0.78;324.00
"23237";15.75;29.89;0.90;336.00
"23238";16.75;26.23;0.60;305.00
"23239";28.97;6.37;0.00;173.00
"23240";23.03;4.40;0.00;132.00
"23241";28.26;7.23;0.73;181.00
"23242";28.19;7.96;1.07;189.00
"23243";28.36;6.14;0.22;170.00
"23244";21.38;5.36;0.00;134.00
"23245";21.34;5.82;0.00;138.00
"23246";21.44;4.68;0.00;128.00
"23247";29.33;8.54;0.30;195.00
"23248";28.99;9.48;0.36;203.00
"23249";29.85;7.12;0.20;184.00
"23250";28.33;8.76;0.82;195.00
"23251";28.24;9.97;0.88;206.00
"23252";28.48;6.95;0.74;179.00
"23253";22.61;5.84;0.00;143.00
"23254";22.50;6.48;0.23;149.00
"23255";22.77;4.88;0.00;135.00
"23256";30.58;5.37;0.00;171.00
"23257";30.45;5.83;0.00;174.00
"23258";30.78;4.68;0.00;165.00
"23259";29.12;5.92;0.00;170.00
"23260";29.35;5.25;0.00;165.00
"23261";23.04;3.98;0.00;128.00
"23262";23.05;3.35;0.00;122.00
"23263";22.66;4.66;0.04;133.00
"23264";22.52;5.29;0.18;138.00
"23265";22.89;3.72;0.00;125.00
"23266";24.66;15.70;1.53;246.00
"23267";24.24;17.21;1.81;259.00
"23268";25.28;13.43;1.10;226.00
"23269";19.70;10.60;1.51;180.00
"23270";19.46;11.40;1.75;187.00
"23271";20.05;9.39;1.15;169.00
"23272";28.77;9.20;0.17;199.00
"23273";28.35;10.26;0.51;208.00
"23274";29.39;7.61;0.00;186.00
"23275";28.15;7.31;0.00;178.00
"23276";28.00;8.42;0.00;188.00
"23277";28.37;5.65;0.00;164.00
"23278";26.00;15.00;0.80;242.00
"23279";26.30;14.30;1.10;238.00
"23280";25.50;16.10;0.40;249.00
"23281";19.90;12.40;0.00;191.00
"23282";19.70;13.40;0.00;199.00
"23283";20.10;10.90;0.00;179.00
"23284";27.40;14.10;0.60;239.00
"23285";26.80;15.90;0.60;253.00
"23286";28.30;11.60;0.40;219.00
"23287";27.00;12.90;1.00;228.00
"23288";26.80;14.10;1.10;239.00
"23289";27.10;11.20;0.90;213.00
"23290";21.10;11.30;0.30;187.00
"23291";20.80;12.60;0.60;199.00
"23292";21.60;9.30;0.00;170.00
"23293";17.72;18.12;0.00;239.00
"23294";20.85;6.11;0.00;138.00
"23295";20.19;12.30;0.00;191.00
"23296";11.32;51.36;0.39;509.00
"23297";9.58;57.73;1.06;562.00
"23298";6.54;63.27;0.00;596.00
